id,Number,sentiment,text
126,6642,0,"make runtest error. 


*** Error in `.build_release/tools/caffe': free(): invalid pointer: 0x0000000001f342c0 ***
======= Backtrace: =========
/lib/x86_64-linux-gnu/libc.so.6(+0x777e5)[0x7f6d7e4387e5]
/lib/x86_64-linux-gnu/libc.so.6(+0x8037a)[0x7f6d7e44137a]
/lib/x86_64-linux-gnu/libc.so.6(cfree+0x4c)[0x7f6d7e44553c]
/usr/lib/x86_64-linux-gnu/libprotobuf.so.9(_ZN6google8protobuf8internal28DestroyDefaultRepeatedFieldsEv+0x1f)[0x7f6d7f74f8af]
/usr/lib/x86_64-linux-gnu/libprotobuf.so.9(_ZN6google8protobuf23ShutdownProtobufLibraryEv+0x8b)[0x7f6d7f74eb3b]
/usr/lib/x86_64-linux-gnu/libmirprotobuf.so.3(+0x233b9)[0x7f6d4bb8d3b9]
/lib64/ld-linux-x86-64.so.2(+0x10de7)[0x7f6d80ef3de7]
/lib/x86_64-linux-gnu/libc.so.6(+0x39ff8)[0x7f6d7e3faff8]
/lib/x86_64-linux-gnu/libc.so.6(+0x3a045)[0x7f6d7e3fb045]
/lib/x86_64-linux-gnu/libc.so.6(__libc_start_main+0xf7)[0x7f6d7e3e1837]
.build_release/tools/caffe[0x4080b9]
======= Memory map: ========
00400000-00418000 r-xp 00000000 08:18 659239                             /home/csy/caffe/.build_release/tools/caffe.bin
00618000-00619000 r--p 00018000 08:18 659239                             /home/csy/caffe/.build_release/tools/caffe.bin
00619000-0061a000 rw-p 00019000 08:18 659239                             /home/csy/caffe/.build_release/tools/caffe.bin
01f22000-02191000 rw-p 00000000 00:00 0                                  [heap]
7f6d38000000-7f6d38021000 rw-p 00000000 00:00 0 
7f6d38021000-7f6d3c000000 ---p 00000000 00:00 0 
7f6d3fb87000-7f6d3fb88000 ---p 00000000 00:00 0 
7f6d3fb88000-7f6d40388000 rw-p 00000000 00:00 0 
7f6d46388000-7f6d46389000 ---p 00000000 00:00 0 
7f6d46389000-7f6d46b89000 rw-p 00000000 00:00 0 
7f6d46b89000-7f6d46b8a000 ---p 00000000 00:00 0 
7f6d46b8a000-7f6d4738a000 rw-p 00000000 00:00 0 
7f6d4738a000-7f6d4738b000 ---p 00000000 00:00 0 
7f6d4738b000-7f6d47b8b000 rw-p 00000000 00:00 0 
7f6d47b8b000-7f6d47b8e000 r-xp 00000000 08:16 1447018                    /lib/x86_64-linux-gnu/libkeyutils.so.1.5
7f6d47b8e000-7f6d47d8d000 ---p 00003000 08:16 1447018                    /lib/x86_64-linux-gnu/libkeyutils.so.1.5
7f6d47d8d000-7f6d47d8e000 r--p 00002000 08:16 1447018                    /lib/x86_64-linux-gnu/libkeyutils.so.1.5
7f6d47d8e000-7f6d47d8f000 rw-p 00003000 08:16 1447018                    /lib/x86_64-linux-gnu/libkeyutils.so.1.5
7f6d47d8f000-7f6d47d99000 r-xp 00000000 08:16 3417915                    /usr/lib/x86_64-linux-gnu/libkrb5support.so.0.1
7f6d47d99000-7f6d47f98000 ---p 0000a000 08:16 3417915                    /usr/lib/x86_64-linux-gnu/libkrb5support.so.0.1
7f6d47f98000-7f6d47f99000 r--p 00009000 08:16 3417915                    /usr/lib/x86_64-linux-gnu/libkrb5support.so.0.1
7f6d47f99000-7f6d47f9a000 rw-p 0000a000 08:16 3417915                    /usr/lib/x86_64-linux-gnu/libkrb5support.so.0.1
7f6d47f9a000-7f6d47f9d000 r-xp 00000000 08:16 1446966                    /lib/x86_64-linux-gnu/libcom_err.so.2.1
7f6d47f9d000-7f6d4819c000 ---p 00003000 08:16 1446966                    /lib/x86_64-linux-gnu/libcom_err.so.2.1
7f6d4819c000-7f6d4819d000 r--p 00002000 08:16 1446966                    /lib/x86_64-linux-gnu/libcom_err.so.2.1
7f6d4819d000-7f6d4819e000 rw-p 00003000 08:16 1446966                    /lib/x86_64-linux-gnu/libcom_err.so.2.1
7f6d4819e000-7f6d481ca000 r-xp 00000000 08:16 3417905                    /usr/lib/x86_64-linux-gnu/libk5crypto.so.3.1
7f6d481ca000-7f6d483c9000 ---p 0002c000 08:16 3417905                    /usr/lib/x86_64-linux-gnu/libk5crypto.so.3.1
7f6d483c9000-7f6d483cb000 r--p 0002b000 08:16 3417905                    /usr/lib/x86_64-linux-gnu/libk5crypto.so.3.1
7f6d483cb000-7f6d483cc000 rw-p 0002d000 08:16 3417905                    /usr/lib/x86_64-linux-gnu/libk5crypto.so.3.1
7f6d483cc000-7f6d483cd000 rw-p 00000000 00:00 0 
7f6d483cd000-7f6d48490000 r-xp 00000000 08:16 3417913                    /usr/lib/x86_64-linux-gnu/libkrb5.so.3.3
7f6d48490000-7f6d48690000 ---p 000c3000 08:16 3417913                    /usr/lib/x86_64-linux-gnu/libkrb5.so.3.3
7f6d48690000-7f6d4869d000 r--p 000c3000 08:16 3417913                    /usr/lib/x86_64-linux-gnu/libkrb5.so.3.3
7f6d4869d000-7f6d4869f000 rw-p 000d0000 08:16 3417913                    /usr/lib/x86_64-linux-gnu/libkrb5.so.3.3
7f6d4869f000-7f6d486b1000 r-xp 00000000 08:16 1447001                    /lib/x86_64-linux-gnu/libgpg-error.so.0.17.0
7f6d486b1000-7f6d488b1000 ---p 00012000 08:16 1447001                    /lib/x86_64-linux-gnu/libgpg-error.so.0.17.0
7f6d488b1000-7f6d488b2000 r--p 00012000 08:16 1447001                    /lib/x86_64-linux-gnu/libgpg-error.so.0.17.0
7f6d488b2000-7f6d488b3000 rw-p 00013000 08:16 1447001                    /lib/x86_64-linux-gnu/libgpg-error.so.0.17.0
7f6d488b3000-7f6d488d4000 r-xp 00000000 08:16 3417698                    /usr/lib/x86_64-linux-gnu/libgomp.so.1.0.0
7f6d488d4000-7f6d48ad3000 ---p 00021000 08:16 3417698                    /usr/lib/x86_64-linux-gnu/libgomp.so.1.0.0
7f6d48ad3000-7f6d48ad4000 r--p 00020000 08:16 3417698                    /usr/lib/x86_64-linux-gnu/libgomp.so.1.0.0
7f6d48ad4000-7f6d48ad5000 rw-p 00021000 08:16 3417698                    /usr/lib/x86_64-linux-gnu/libgomp.so.1.0.0
7f6d48ad5000-7f6d48afc000 r-xp 00000000 08:16 3408053                    /usr/lib/x86_64-linux-gnu/libkj-0.5.3.so
7f6d48afc000-7f6d48cfc000 ---p 00027000 08:16 3408053                    /usr/lib/x86_64-linux-gnu/libkj-0.5.3.so
7f6d48cfc000-7f6d48cfd000 r--p 00027000 08:16 3408053                    /usr/lib/x86_64-linux-gnu/libkj-0.5.3.so
7f6d48cfd000-7f6d48cfe000 rw-p 00028000 08:16 3408053                    /usr/lib/x86_64-linux-gnu/libkj-0.5.3.so
7f6d48cfe000-7f6d48d04000 r-xp 00000000 08:16 3417408                    /usr/lib/x86_64-linux-gnu/libdatrie.so.1.3.3
7f6d48d04000-7f6d48f04000 ---p 00006000 08:16 3417408                    /usr/lib/x86_64-linux-gnu/libdatrie.so.1.3.3
7f6d48f04000-7f6d48f05000 r--p 00006000 08:16 3417408                    /usr/lib/x86_64-linux-gnu/libdatrie.so.1.3.3
7f6d48f05000-7f6d48f06000 rw-p 00007000 08:16 3417408                    /usr/lib/x86_64-linux-gnu/libdatrie.so.1.3.3
7f6d48f06000-7f6d48f2a000 r-xp 00000000 08:16 3417714                    /usr/lib/x86_64-linux-gnu/libgraphite2.so.3.0.1
7f6d48f2a000-7f6d49129000 ---p 00024000 08:16 3417714                    /usr/lib/x86_64-linux-gnu/libgraphite2.so.3.0.1
7f6d49129000-7f6d4912b000 r--p 00023000 08:16 3417714                    /usr/lib/x86_64-linux-gnu/libgraphite2.so.3.0.1
7f6d4912b000-7f6d4912c000 rw-p 00025000 08:16 3417714                    /usr/lib/x86_64-linux-gnu/libgraphite2.so.3.0.1
7f6d4912c000-7f6d4913d000 r-xp 00000000 08:16 3418331                    /usr/lib/x86_64-linux-gnu/libtasn1.so.6.5.1
7f6d4913d000-7f6d4933d000 ---p 00011000 08:16 3418331                    /usr/lib/x86_64-linux-gnu/libtasn1.so.6.5.1
7f6d4933d000-7f6d4933e000 r--p 00011000 08:16 3418331                    /usr/lib/x86_64-linux-gnu/libtasn1.so.6.5.1
.....
@1544933246"" if you are using GNU date ***
PC: @     0x7f28a54fa428 gsignal
*** SIGABRT (@0x426f) received by PID 17007 (TID 0x7f28a80f7b00) from PID 17007; stack trace: ***
    @     0x7f28a54fa4b0 (unknown)
    @     0x7f28a54fa428 gsignal
    @     0x7f28a54fc02a abort
    @     0x7f28a553c7ea (unknown)
    @     0x7f28a554537a (unknown)
    @     0x7f28a554953c cfree
    @     0x7f28a68538af google::protobuf::internal::DestroyDefaultRepeatedFields()
    @     0x7f28a6852b3b google::protobuf::ShutdownProtobufLibrary()
    @     0x7f2872c913b9 (unknown)
    @     0x7f28a7ff7de7 (unknown)
    @     0x7f28a54feff8 (unknown)
    @     0x7f28a54ff045 exit
    @     0x7f28a54e5837 __libc_start_main
    @           0x4080b9 _start
    @                0x0 (unknown)
Makefile:526: recipe for target 'runtest' failed
"
203,4462,0,"Nondeterministic crashes with PythonLayer. When I run my network with a simple dummy Python layer it terminates after some hundred cycles. The displayed errors always point into cuda code. This error occured after i changed the label size from a large size (1x480x640) to (1x1x1).

Some system information:













[reproduce.zip](https://github.com/BVLC/caffe/files/364050/reproduce.zip)
[fail.txt](https://github.com/BVLC/caffe/files/364052/fail.txt)
"
266,2159,0,"Difference between static linkage and dynamic linkage. I linked my code against 'libcaffe.a', and the code below:

will generate runtime error message:  


If I switched to 'libcaffe.so', no error message generated. But in previous Caffe library, I can link against static library without any problem.

I cannot understand what difference between the static and dynamic versions of libcaffe.

Could somebody here elucidate this phenomenon?
Thanks.
"
53,3242,0,"Normalization for convolution layer weights. I have noticed that gradient w.r.t convolution layer parameters are summed over all pixel multiplications of previous layer feature image and next layer gradient image. However, feature image sizes (hidden layer images) change from layer to layer. 

So the gradient at each step is a sum of all gradients in the gradient image, without normalization. So, effectively, convolution layer weight-gradients used in stochastic-gradient-solver is using varying learning rates. Therefore, I think the backward methods require a normalization depending on the number of pixels in the gradient.
"
207,5173,0,"vmware ubuntu16 undefined issue. the step make all, the following error

build_release/lib/libcaffe.so：对‘jpeg_CreateCompress’未定义的引用
.build_release/lib/libcaffe.so：对‘google::protobuf::DescriptorPool::FindFileByName(std::string const&) const’未定义的引用
.build_release/lib/libcaffe.so：对‘Imf_2_2::OutputFile::~OutputFile()’未定义的引用
.build_release/lib/libcaffe.so：对‘google::protobuf::internal::WireFormatLite::ReadBytes(google::protobuf::io::CodedInputStream*, std::string*)’未定义的引用   (  undefine ref  )
.build_release/lib/libcaffe.so：对‘png_create_info_struct’未定义的引用
.build_release/lib/libcaffe.so：对‘jpeg_std_error’未定义的引用
.build_release/lib/libcaffe.so：对‘google::protobuf::Message::InitializationErrorString() const’未定义的引用
.build_release/lib/libcaffe.so：对‘png_set_compression_level’未定义的引用
collect2: error: ld returned 1 exit status
Makefile:620: recipe for target '.build_release/tools/compute_image_mean.bin' failed
make: *** [.build_release/tools/compute_image_mean.bin] Error 1


"
232,1888,0,"How to predict a single digit using Caffe and C++. I am trying to use Caffe to predict a digit in MNIST dataset. I run a solver to pretrain a net as follow:



I just use LeNet prototxt file from examples to do this. Ok, this stage is crystal clear. Then I found a script which converts mnist dataset (lmdb) to a set of grayscale images (.jpg) each of them is a representation of a handwritten digit. I added Image-Data layer as mention here (https://github.com/BVLC/caffe/issues/499). Therefore, my .prototxt file is (my_lenet_test.prototxt):



Then I construct my net:



and load pre-trained layers from the solver



But on the last stage I got SIGABRT signal from my IDE and got the error:



I would highly appreciate for any help. I am stuck and have no idea what to do... Thank you!
"
47,1499,0,"Crash when try the finetune tutorial on flicker data. I compiled the dev branch without any error message and then tried the finetuning tutorial on ""flicker style"" data following the instructions provided on the Caffe website. The images were successfully downloaded, but when I run the finetuning, it crashes with the following error message:

F1128 13:34:59.766399 27222 net.cpp:712] Check failed: target_blobs[j]->channels() == source_layer.blobs(j).channels() (1 vs. 3) 
**\* Check failure stack trace: ***
    @     0x7ffe8c713b5d  google::LogMessage::Fail()
    @     0x7ffe8c717b77  google::LogMessage::SendToLog()
    @     0x7ffe8c7159f9  google::LogMessage::Flush()
    @     0x7ffe8c715cfd  google::LogMessageFatal::~LogMessageFatal()
    @           0x50f68c  caffe::Net<>::CopyTrainedLayersFrom()
    @           0x50f90a  caffe::Net<>::CopyTrainedLayersFrom()
    @           0x425f99  train()
    @           0x425b96  main
    @       0x308ba1ed5d  (unknown)
    @           0x422f19  (unknown)
Aborted

There are also some other error messages before this crash (edited to mask out my file system structure):

E1128 13:34:55.158053 27229 io.cpp:75] Could not open or find file /xxxxx/xxxxxx/xxxx/caffe-dev/data/flickr_style/images/9296163038_3009f6b805.jpg

But this file is indeed there (I used the script to download the files):

$ ls -lh /xxxxx/xxxxxx/xxxx/caffe-dev/data/flickr_style/images/9296163038_3009f6b805.jpg
-rw-r--r-- 1 abcd efg 121K Nov 28 13:21 /xxxxx/xxxxxx/xxxx/caffe-dev/data/flickr_style/images/9296163038_3009f6b805.jpg

BTW, I did the same finetuning tutorial on the master branch with no problem.  
"
125,6882,0,"Unsupported gpu architecture 'compute_481'. Unsupported gpu architecture 'compute_481'？？？
py3.5
gtx1660ti
cuda10.0"
188,3667,0,"caffe.Classifier() and caffe.Net() have different class predictions for same image?. Is there a difference in the way the predictions work in the case of caffe.Classifier() and caffe.Net()? I have an image (linked below) that when run in the caffe-example (classification.ipynb) gives a prediction of class 287 (net.predict([img]).argmax()). However, if I use this image in the another example (filter_visualization.ipynb) the class probabilites (net.blobs['prob'].argmax()) comes out to be 2! Is there something trivial that I am missing or this really shouldn't be happening? Which of these is the correct classification if at all one is correct (I have tweaked the cat image a little bit to see what are the effects on classification)?

I am using the bvlc_reference_caffenet.caffemodel and the corresponding deploy.prototxt with the imagenet mean image provided in caffe as default (ilsvrc12). 

Sample cat image : ![advr_out](https://cloud.githubusercontent.com/assets/5744373/13016016/419b72b0-d1e2-11e5-9019-2a1791c56ad4.jpg)
"
131,5566,0,"Any interface to clear to intermediate variables generated by network forward in test phase?. Seems I googled around for a while and found no interface to reset the network to its status as newly loaded in test phase.

I mean the memory used can only increase but not decrease.

The problem is that say, I have 3 separate alg worker process that are in the algorithm chain.

Suppose A/B/C have similar memory usage above, and my GPU is 8GB.
It's clear where the problem appears. It will say  while forwarding in .

One embarrass solution is copy output from alg and then  and  the net to keep ~400MB memory usage. And continue with the next alg.
Under production, this is a stupid solution that will waste a lot of time on  and  (file reading IO).
So, can we supply an interface to free all the appropriate variables that will lead the  fresh new as just loaded?

I found the most possible API in [ApolloCaffe](https://github.com/Russell91/apollocaffe). But the author seemed not maintaining the repo. @Russell91 


Code from google snapshot of http://apollocaffe.com/"
249,4080,0,"replace open by fopen in io.cpp. Could we replace open by fopen ? I am ready to do it.

Why? faster, more portable, ...
take a look here: http://stackoverflow.com/questions/1658476/c-fopen-vs-open
"
284,6224,0,"Build caffe by CLion failed. ### Issue summary

When I typed ""make all"" on terminal trying to install caffe, following information will occur. I already installed gflags. I've tried every solution I found on Google and Github, how can I fix that? Thanks in advance.

If my description is not clear enough, please tell me.

=======================================

Jays-iMac:build jay$ make all
[  1%] Running C++/Python protocol buffer compiler on /Users/jay/documents/caffe/src/caffe/proto/caffe.proto
Scanning dependencies of target caffeproto
[  1%] Building CXX object src/caffe/CMakeFiles/caffeproto.dir/__/__/include/caffe/proto/caffe.pb.cc.o
[  1%] Linking CXX static library ../../lib/libcaffeproto.a
[  1%] Built target caffeproto
Scanning dependencies of target caffe
[  1%] Building CXX object src/caffe/CMakeFiles/caffe.dir/blob.cpp.o
[  1%] Building CXX object src/caffe/CMakeFiles/caffe.dir/common.cpp.o
/Users/jay/documents/caffe/src/caffe/common.cpp:134:5: error: no member named 'gflags' in the global namespace
  ::gflags::ParseCommandLineFlags(pargc, pargv, true);
  ~~^
/Users/jay/documents/caffe/src/caffe/common.cpp:182:7: warning: field 'default_device_' will be initialized after field 'solver_count_' [-Wreorder]
      default_device_(cpu_device_.get()),
      ^
/Users/jay/documents/caffe/src/caffe/common.cpp:323:7: warning: field 'default_device_' will be initialized after field 'solver_count_' [-Wreorder]
      default_device_(cpu_device_.get()),
      ^
2 warnings and 1 error generated.
make[2]: *** [src/caffe/CMakeFiles/caffe.dir/common.cpp.o] Error 1
make[1]: *** [src/caffe/CMakeFiles/caffe.dir/all] Error 2
make: *** [all] Error 2

=======================================

[Makefile.config.txt](https://github.com/BVLC/caffe/files/1711294/Makefile.config.txt)
[CMakeCache.txt](https://github.com/BVLC/caffe/files/1711293/CMakeCache.txt)
[CMakeOutput.log](https://github.com/BVLC/caffe/files/1711300/CMakeOutput.log)



Operating system: OS X 10.12
CUDA version (if applicable): 9.0
Python or MATLAB version (for pycaffe and matcaffe respectively): python3.6
"
215,824,0,"Invalid MEX-file '/path/to/rcnn/external/caffe/matlab/caffe/caffe.mexa64': libcudart.so.6.0: cannot open shared object file: No such file or directory. I have CUDA 5.5 and CUDA 6.0 installed in /usr/local/, and the LD_LIBRARY_PATH to libcudart.so.6.0 is correct.
I run ""make runtest"" and it passed, but failed to run /caffe.mexa64.
Actually when I run sudo ldd ./caffe.mexa64, it said libcudart.so.6.0 not found.
Should I uninstall CUDA 5.5 first? Any suggestion?
FYI, after I mv /usr/local/cuda-5.5 away, I can't make caffe successfully because libopencv_core.so need the libcudart.so.5.5
"
261,4667,0,"Problems with CPU-ONLY. After finishing all the steps, finally i run the demo.py under tools/,
Instead I get thsi problem:
...
faster-rcnn/tools/../lib/fast_rcnn/nms_wrapper.py"", line 10, in <module>
    from nms.cpu_nms import cpu_nms
ImportError: No module named cpu_nms

I did everything correctly..
Any help will be appreciate
"
109,6686,0,"Make runtest fails ubuntu 18.04 cuda 9.1 . ### Issue summary
I passed make -j8 all and make -j8 test but make -j8 runtest gives me the following error : 

### Tested solutions 

Tried adding -G to NVCC in Debugging section of  Makefile then Make clean Make -j8 all make -j8 test make -j8 runtest. Get the same error.

### System configuration
Python 3.6
* Operating system: Ubuntu 18.04
* Compiler: gcc 7.3
* CUDA version (if applicable): 9.1
* CUDNN version (if applicable): 7.1
* BLAS: atlas
* Python version (if using pycaffe): 3.6
* MATLAB version (if using matcaffe): 

"
274,4526,0,fe rnn lstm
236,4922,0,"I'm new here, thanks for your help!. Amenglars-MacBook-Pro:caffe mac$ make runtest
.build_release/tools/caffe
dyld: Library not loaded: @rpath/libmkl_rt.dylib
  Referenced from: /Users/mac/workspace/caffe/caffe/.build_release/tools/caffe
  Reason: image not found
make: **\* [runtest] Abort trap: 6
"
77,6859,0,"How to make LMDB using regression data (e.g.   0001.jpg 0.865). ## Important - read before submitting

*Please read the [guidelines for contributing](https://github.com/BVLC/caffe/blob/master/CONTRIBUTING.md) before submitting this issue!*

*Please do not post installation, build, usage, or modeling questions, or other requests for help to Issues.*
Use the [caffe-users list](https://groups.google.com/forum/#!forum/caffe-users) instead.
This helps developers maintain a clear, uncluttered, and efficient view of the state of Caffe.

### Issue summary


### Steps to reproduce


### Tried solutions


### System configuration

* Operating system: 
* Compiler: 
* CUDA version (if applicable): 
* CUDNN version (if applicable): 
* BLAS: 
* Python version (if using pycaffe): 
* MATLAB version (if using matcaffe): 

### Issue checklist

- [ ] read the guidelines and removed the first paragraph
- [ ] written a short summary and detailed steps to reproduce
- [ ] explained how solutions to related problems failed (tick if found none)
- [ ] filled system configuration
- [ ] attached relevant logs/config files (tick if not applicable)
"
37,423,0,"Hardware Recommendation and Choosing CPU Cluster or GPUs. Hi all,

I'm new in this kind of deep learning algorithms and I would like to know other hardware specs beyond a powerful GPU? Specifically a powerful machine for training big models like the imagenet challenge and many others.
minimum RAM ?
minimum number of cores ?
minimum hdd ?

Thank you for sharing this valuable piece of code and create a active community!!!
"
